# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Feb  4 04:22:30 2022
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,toi_created,rowupdate
2731.01,34729329,PC,06h24m16.74s,96.0697590,-17d03m11.63s,-17.0532310,19.6580000,-93.6730000,2459227.2259760,0.9953936,2.2380000,280.0000000,1.3532100,4359.0900000,2263.0000000,9.9202900,107.9260000,5697.0000000,4.6000000,0.8400000,2021-06-03 22:07:19,2022-01-27 12:02:06
2732.01,34466256,PC,05h29m52.77s,82.4698600,-09d09m30.77s,-9.1585480,0.4440000,-4.8070000,2459198.6022750,0.7029205,1.3250000,2480.0000000,7.5155900,5873.3200000,2438.0000000,12.0195000,675.1120000,6699.0000000,4.1800000,1.6000000,2021-06-03 22:07:20,2021-10-29 12:59:15
2733.01,34266522,PC,06h19m23.45s,94.8477070,-12d45m44.4s,-12.7623320,5.3170000,6.0350000,2459222.2953820,3.7170532,3.7510000,7220.0000000,15.9990000,891.3770000,1522.0000000,13.2843000,1080.6500000,6065.0000000,3.9400000,1.9000000,2021-06-03 22:07:20,2021-10-29 12:59:15
2734.01,21505121,PC,05h43m18.39s,85.8266190,-40d23m00.72s,-40.3835320,1.3640000,-25.6810000,2459219.3065200,4.5879078,3.4640000,2040.0000000,5.5949100,474.0540000,1299.0000000,12.6746000,590.4010000,5785.0000000,4.2600000,1.2500000,2021-06-03 22:07:20,2021-10-29 12:59:15
2735.01,20069685,PC,05h55m08.42s,88.7850640,-38d23m20.36s,-38.3889890,25.0030000,-2.5160000,2459226.4374600,1.9663653,1.6370000,29670.0000000,13.2267000,189.3040000,1033.0000000,12.9500000,262.9700000,4687.0000000,4.5800000,0.7400000,2021-06-03 22:07:20,2021-10-29 12:59:15
2736.01,91869778,PC,05h55m22s,88.8416550,+15d22m42.42s,15.3784500,3.5290000,-14.5460000,2459212.9912490,3.4771804,1.9660000,3000.0000000,11.5012000,700.2390000,1433.0000000,10.9521000,493.2100000,6539.0000000,3.9900000,1.9400000,2021-06-03 22:07:20,2021-11-22 12:01:46
2737.01,445946478,PC,06h48m46.48s,102.1936830,+12d16m56.9s,12.2824710,0.9540000,-2.8700000,2459223.1927020,3.3328414,6.8360000,2090.0000000,12.6462000,4798.6800000,2318.0000000,12.5745000,1368.6900000,6272.0000000,3.6000000,2.9100000,2021-06-03 22:07:20,2021-10-29 12:59:15
2738.01,445145355,PC,06h43m07.47s,100.7811080,-17d57m30.6s,-17.9585000,-7.4410000,-3.9120000,2458487.0279450,1.5174038,1.6350000,14220.0000000,,,,13.5607000,,,,,2021-06-03 22:07:20,2021-10-29 12:59:15
2739.01,319473643,PC,06h42m16.67s,100.5694520,-50d08m38.99s,-50.1441650,8.2680000,-31.0790000,2459225.8778060,3.1474843,0.9130000,5640.0000000,12.7493000,129.9330000,940.0000000,11.9013000,188.1510000,5102.2000000,4.6800000,0.7000000,2021-06-03 22:07:20,2021-10-29 12:59:15
274.01,281979481,FP,08h42m01.29s,130.5053790,-75d48m06.73s,-75.8018690,38.7070000,-81.3630000,2459362.1572410,0.5417947,1.1716379,537.9244902,2.8738733,2690.4153124,1836.8537579,10.4929000,113.3780000,5181.0000000,4.5463100,0.8072980,2018-11-30 22:06:25,2021-10-29 12:59:15
2740.01,301281965,PC,06h41m02.53s,100.2605620,+02d20m57.4s,2.3492790,1.7350000,12.6160000,2459212.4629340,0.5348968,0.5040000,6240.0000000,5.9905900,518.2420000,1329.0000000,13.2633000,314.7820000,5414.2000000,4.8800000,0.5800000,2021-06-03 22:07:21,2021-10-29 12:59:15
2741.01,283303192,PC,06h56m01.43s,104.0059570,-00d26m33.32s,-0.4425880,-0.5650000,-0.7250000,2459210.2467810,2.9884191,3.5750000,12890.0000000,16.3009000,1658.7900000,1777.0000000,11.7299000,518.6300000,6636.0000000,4.2900000,1.4000000,2021-06-03 22:07:21,2021-11-29 12:02:15
2742.01,282102605,PC,06h52m04.39s,103.0182820,-02d01m58.31s,-2.0328640,,,2458489.7378490,1.2541679,2.2940000,11170.0000000,,1264.6900000,1661.0000000,13.5917000,,4882.0000000,,,2021-06-03 22:07:21,2021-10-29 12:59:15
2743.01,280212554,FP,06h43m29.71s,100.8737850,-01d52m16.6s,-1.8712780,0.7070000,-1.9060000,2459212.0452650,1.1472535,1.7890000,4090.0000000,17.2280000,16302.6000000,3147.0000000,13.3574000,2363.7800000,9742.0000000,4.0100000,2.5900000,2021-06-03 22:07:21,2021-12-07 12:05:09
2744.01,279989567,PC,06h42m15.54s,100.5647510,-04d56m59.6s,-4.9498890,,,2459226.1885200,0.7871770,1.5150000,1350.0000000,,1632.5200000,1770.0000000,11.4746000,,4899.5000000,,,2021-06-03 22:07:21,2021-11-29 12:02:15
2745.01,237770757,PC,06h57m30.66s,104.3777460,+03d59m38.53s,3.9940350,-1.8000000,-4.4000000,2459211.9455540,1.7932884,3.2990000,16170.0000000,22.7665000,5108.8400000,,11.9685000,744.1840000,7122.0000000,,1.7400000,2021-06-03 22:07:21,2021-11-09 12:02:09
2746.01,237736186,PC,06h56m18.02s,104.0750970,+03d50m10.36s,3.8362100,-1.9780000,-2.8810000,2459209.3923840,4.9208778,3.8880000,5680.0000000,12.4437000,3684.3200000,2170.0000000,11.9063000,1006.8500000,9668.0000000,4.3900000,1.6500000,2021-06-03 22:07:22,2021-10-29 12:59:15
2747.01,237632488,APC,06h54m00.86s,103.5035780,+04d17m36.9s,4.2935830,-1.6380000,-6.8890000,2459212.7815960,0.5209929,1.1010000,8570.0000000,18.4513000,4262.4500000,2251.0000000,12.8494000,995.1500000,6116.2000000,3.8900000,2.0100000,2021-06-03 22:07:22,2021-11-19 12:02:23
2748.01,237552878,PC,06h52m13.06s,103.0544350,+03d21m28.19s,3.3578310,0.6790000,-5.5650000,2459205.6624350,4.7838171,2.0350000,10210.0000000,11.5710000,143.5120000,964.0000000,12.8401000,539.1610000,5688.0000000,4.3600000,1.1000000,2021-06-03 22:07:22,2021-10-29 12:59:15
2749.01,235448190,PC,06h56m13.36s,104.0556480,+06d43m54.46s,6.7317950,2.2210000,-4.8030000,2459225.8350750,6.9724832,5.1560000,4110.0000000,18.9679000,5321.0000000,2379.0000000,11.3789000,847.9990000,7616.0000000,4.0200000,2.1600000,2021-06-03 22:07:22,2021-10-29 12:59:15
275.01,373844472,APC,05h26m04s,81.5166460,-67d13m57.98s,-67.2327720,-18.7280000,52.9480000,2459169.2954190,0.9195603,1.2660000,4490.0000000,9.8740300,3534.1700000,2148.0000000,11.0611000,144.8660000,5616.0000000,4.3762000,0.8200000,2018-12-04 21:48:48,2021-10-29 12:59:15
2750.01,235300016,PC,06h53m08.41s,103.2850330,+10d39m21.28s,10.6559100,-6.3130000,1.3160000,2459223.2510210,6.8204309,3.7230000,12560.0000000,,,,11.8145000,,,,,2021-06-03 22:07:22,2021-10-29 12:59:15
2751.01,231157209,PC,06h42m27.21s,100.6133620,+06d49m00.17s,6.8167150,-2.2640000,-14.1330000,2459219.0860640,7.4710819,2.5110000,24880.0000000,12.8097000,50.0778000,741.0000000,13.4603000,451.1870000,5262.0000000,4.5700000,0.8100000,2021-06-03 22:07:22,2021-10-29 12:59:15
2752.01,170367033,PC,06h52m48.98s,103.2040810,-44d33m02.97s,-44.5508240,-1.2200000,-3.4010000,2459248.9580260,4.9197461,3.0230000,10380.0000000,12.6447000,275.4380000,1134.0000000,13.1606000,703.3700000,5822.0000000,4.3000000,1.2100000,2021-06-03 22:07:22,2021-10-29 12:59:15
2753.01,168191686,PC,06h46m18.83s,101.5784580,-03d43m17.72s,-3.7215900,0.6720000,-6.0720000,2459224.2446490,1.6281719,2.1280000,12020.0000000,15.3377000,1369.7400000,1694.0000000,13.4585000,890.7990000,6020.0000000,4.2200000,1.3500000,2021-06-03 22:07:23,2021-10-29 12:59:15
2754.01,148233571,FP,06h45m23.18s,101.3465870,-41d14m57.18s,-41.2492160,8.6820000,-7.7110000,2459226.3760600,0.9422588,1.4600000,1060.0000000,3.7501500,1840.1900000,1824.0000000,12.2082000,361.8110000,5544.7000000,4.3700000,1.0700000,2021-06-03 22:07:23,2022-01-28 12:02:08
2755.01,148004811,PC,06h40m32.64s,100.1360010,-37d03m22.47s,-37.0562430,-1.3410000,7.1650000,2459225.4365140,3.3187528,1.9600000,6490.0000000,9.7718400,262.2230000,1121.0000000,13.2899000,703.2950000,5709.0000000,4.2800000,1.2100000,2021-06-03 22:07:23,2021-10-29 12:59:15
2756.01,147437399,PC,06h59m37.49s,104.9062020,-17d24m17.25s,-17.4047910,-0.5180000,1.1500000,2459224.7542250,1.5622382,1.6760000,3230.0000000,18.0467000,449.2170000,1282.0000000,12.2592000,768.8970000,4801.0000000,,3.0800000,2021-06-03 22:07:23,2021-11-29 12:02:15
2757.01,147125706,PC,06h57m20.52s,104.3355120,-14d06m35.86s,-14.1099620,-2.1960000,-3.2210000,2459221.4380700,3.4813976,2.6940000,21800.0000000,20.9129000,687.8090000,1426.0000000,12.6603000,792.9790000,6704.0000000,4.3000000,1.4000000,2021-06-03 22:07:23,2021-11-29 12:02:15
2758.01,147034452,PC,06h56m57.72s,104.2404850,-16d44m47.29s,-16.7464690,-16.5130000,9.0080000,2459222.9216390,4.5302876,2.7130000,22840.0000000,12.3919000,98.5409000,877.0000000,13.1915000,314.0620000,4693.0000000,4.5000000,0.8100000,2021-06-03 22:07:23,2021-10-29 12:59:15
2759.01,134315574,PC,07h09m25.46s,107.3560810,-44d41m00.54s,-44.6834820,-6.2390000,-0.6360000,2459225.7282600,1.5971584,3.4290000,5070.0000000,17.7465000,15134.3000000,3090.0000000,13.2050000,1269.0300000,6033.0000000,3.8600000,2.0600000,2021-06-03 22:07:23,2021-10-29 12:59:15
276.01,382188882,FP,05h25m24.74s,81.3530840,-55d01m11.73s,-55.0199250,13.4990000,-5.4940000,2458387.7598680,4.8005230,2.0585260,5388.9118540,14.9522580,968.4764295,1422.7939619,10.6559000,352.3830000,6366.0000000,4.1621700,1.5475300,2018-11-30 22:06:26,2021-10-29 12:59:15
2760.01,130611752,PC,07h03m00.51s,105.7521170,-43d29m35.04s,-43.4930680,0.0820000,3.1520000,2459227.3998220,0.4405893,1.0750000,1850.0000000,6.7494900,4788.5700000,2317.0000000,12.8004000,684.3860000,5643.0000000,4.1000000,1.4800000,2021-06-03 22:07:24,2021-11-29 12:02:15
2761.01,96736412,PC,06h59m17.72s,104.8238190,-31d23m14.89s,-31.3874700,-9.7120000,8.9980000,2459219.3982020,6.1214801,3.8610000,17560.0000000,17.6327000,725.6560000,1445.0000000,13.2221000,848.0530000,6356.0000000,4.3500000,1.2400000,2021-06-03 22:07:24,2021-10-29 12:59:15
2762.01,79431527,PC,06h56m58.65s,104.2443750,-19d41m01.21s,-19.6836690,4.2240000,-16.7200000,2459220.6614250,3.9072351,3.3660000,14650.0000000,13.9055000,676.4730000,1420.0000000,12.4325000,522.7890000,6294.0000000,4.4200000,1.1300000,2021-06-03 22:07:24,2021-11-29 12:02:15
2763.01,78441371,PC,06h49m59.52s,102.4980070,-20d54m24.41s,-20.9067800,12.0070000,9.5640000,2459221.1561050,3.9980153,3.7930000,5420.0000000,,,,11.9960000,580.4710000,,,,2021-06-03 22:07:24,2021-10-29 12:59:15
2764.01,53122063,PC,06h51m00.4s,102.7516560,-34d44m19.85s,-34.7388470,-2.0700000,10.3340000,2459224.7208400,2.2767340,1.8320000,3620.0000000,10.8605000,796.0520000,1479.0000000,12.6918000,901.0720000,6494.0000000,4.0600000,1.7800000,2021-06-03 22:07:24,2021-11-29 12:02:15
2765.01,52976395,PC,06h49m21.51s,102.3396120,-32d16m56.93s,-32.2824800,-4.2830000,-0.2790000,2459226.6893110,1.0191022,1.2280000,2230.0000000,7.1030900,2426.3700000,1955.0000000,12.1304000,710.3450000,6865.0000000,4.2400000,1.5300000,2021-06-03 22:07:24,2021-11-29 12:02:15
2766.01,284288093,PC,07h06m31.48s,106.6311850,-53d32m04.85s,-53.5346810,-2.2000000,-3.4000000,2459301.3690400,7.2748135,3.7790000,15010.0000000,17.4324000,255.0210000,,11.7351000,453.4290000,6792.7000000,4.2400000,1.4000000,2021-06-03 22:07:24,2021-11-11 10:10:01
2767.01,48806546,PC,06h42m34.22s,100.6425730,-20d14m29.47s,-20.2415200,-1.7140000,-3.3040000,2459227.2477590,0.9340570,1.3180000,620.0000000,13.4544000,1287.6800000,1668.0000000,11.1649000,877.9550000,5023.0000000,,5.1900000,2021-06-03 22:07:24,2021-11-29 12:02:15
2768.01,443556801,PC,06h37m27.39s,99.3641340,-15d28m52.33s,-15.4812030,-82.7190000,85.1360000,2459225.6466340,1.5080197,1.0320000,1790.0000000,3.0128700,89.0458000,855.0000000,11.3676000,78.4525000,4008.0000000,4.6000000,0.6600000,2021-06-03 22:07:25,2021-12-19 12:02:11
2769.01,443534757,PC,06h36m27.13s,99.1130310,-15d43m28.61s,-15.7246130,-2.9430000,4.5330000,2459224.4515670,3.0885800,2.2140000,17060.0000000,,254.6330000,1112.0000000,13.4832000,,5381.0000000,,,2021-06-03 22:07:25,2021-10-29 12:59:15
277.01,439456714,PC,01h16m18.41s,19.0766980,-20d57m11.8s,-20.9532770,-115.4320000,-249.1770000,2458385.0363120,3.9934418,1.9693065,5801.8957159,4.2556645,28.2359721,587.9229796,11.7315000,64.6692000,3748.0000000,4.7573000,0.5231130,2018-11-30 22:06:26,2021-10-29 12:59:15
2770.01,438057373,PC,06h20m43.84s,95.1826550,+14d47m00.87s,14.7835760,1.0280000,-5.1630000,2459221.4376060,4.5697976,3.2510000,9900.0000000,17.4545000,196.8790000,1043.0000000,13.2389000,731.0740000,4976.0000000,,1.7000000,2021-06-03 22:07:25,2021-10-29 12:59:15
2771.01,437893926,PC,06h16m04.32s,94.0179950,+15d16m14.4s,15.2706660,0.1590000,-4.6470000,2459225.1695040,3.8454468,4.8370000,4790.0000000,13.4982000,2166.3800000,1900.0000000,12.4432000,985.0740000,6733.4000000,3.9800000,2.0200000,2021-06-03 22:07:25,2021-10-29 12:59:15
2772.01,435934762,PC,05h33m55.16s,83.4798210,+10d16m35.06s,10.2764060,0.0850000,0.4360000,2459199.3043300,2.8504334,3.7680000,23800.0000000,,1787.9400000,1811.0000000,12.8662000,1301.5700000,6293.8000000,,,2021-06-03 22:07:25,2021-10-29 12:59:15
2773.01,420962989,PC,05h28m19.97s,82.0831900,-19d37m17.39s,-19.6214970,2.1810000,3.0820000,2459199.8586780,0.5993364,1.0240000,2180.0000000,14.3367000,3334.9000000,2117.0000000,12.9930000,1695.3200000,6232.0000000,3.6200000,2.8100000,2021-06-03 22:07:25,2021-10-29 12:59:15
2774.01,388934707,PC,05h35m58.28s,83.9928300,-07d41m18.14s,-7.6883720,-6.6080000,-2.8860000,2459192.0722760,4.4430866,1.7870000,8800.0000000,21.1475000,184.9650000,1027.0000000,12.6270000,547.7900000,4926.5000000,,1.5400000,2021-06-03 22:07:25,2021-11-29 12:02:15
2775.01,36574157,FP,06h49m39.04s,102.4126860,-00d29m45.52s,-0.4959790,-3.0870000,5.0050000,2459210.6301350,3.7804749,3.6150000,22150.0000000,17.9247000,835.0880000,1497.0000000,12.9127000,334.9700000,5112.0000000,4.5600000,0.8100000,2021-06-03 22:07:25,2021-11-13 12:01:48
2776.01,35636165,PC,06h48m52.61s,102.2191970,-16d46m49.81s,-16.7805030,-2.4870000,1.5510000,2459224.3838120,3.4590552,3.0010000,8820.0000000,17.1001000,1927.3300000,1845.0000000,13.3684000,1444.6500000,7911.0000000,4.1900000,1.8300000,2021-06-03 22:07:26,2021-10-29 12:59:15
2777.01,35483319,PC,06h47m52.54s,101.9689080,-17d43m29.51s,-17.7248630,1.5870000,-0.4260000,2459225.1723000,1.9297769,1.7010000,4540.0000000,7.5822900,310.8680000,1169.0000000,13.3742000,,4856.0000000,,1.1400000,2021-06-03 22:07:26,2021-10-29 12:59:15
2778.01,332860211,PC,05h38m30.26s,84.6260680,-09d50m15.11s,-9.8375300,8.3090000,-21.7330000,2459198.5367370,4.4445101,2.7370000,16730.0000000,14.6892000,347.2850000,1202.0000000,12.3409000,386.7370000,6288.0000000,4.4200000,1.1400000,2021-06-03 22:07:26,2021-10-29 12:59:15
2779.01,319735319,PC,06h38m42.83s,99.6784480,+02d25m51.82s,2.4310600,0.0850000,1.0930000,2459224.2259030,2.9038027,3.5110000,5860.0000000,13.4427000,5592.8600000,2409.0000000,12.4889000,736.6020000,6570.0000000,4.2100000,1.5100000,2021-06-03 22:07:26,2021-10-29 12:59:15
278.01,244161191,,00h19m32.05s,4.8835620,-05d54m41.62s,-5.9115610,108.1440000,-68.1770000,2458381.7755260,0.2987310,0.6216205,6605.1029307,2.5268622,188.3313320,944.8228634,13.1672000,44.3970000,2955.0000000,5.1352700,0.3006390,2018-12-11 21:32:33,2021-11-15 16:02:02
2780.01,317546777,PC,05h52m58.6s,88.2441570,-16d17m10.37s,-16.2862130,0.4060000,-1.8440000,2459217.9238670,4.9062135,1.6710000,7400.0000000,17.7815000,251.0610000,1108.0000000,12.8475000,1353.9700000,7169.0000000,4.0800000,1.9200000,2021-06-03 22:07:27,2021-10-29 12:59:15
2781.01,317417916,PC,05h51m16.9s,87.8204160,-13d22m51.76s,-13.3810440,-25.7000000,-22.3350000,2459226.4280520,2.7636665,1.2790000,6370.0000000,5.9420800,34.2070000,673.0000000,12.9395000,,3868.0000000,4.5700000,0.7000000,2021-06-03 22:07:27,2021-10-29 12:59:15
2782.01,306903715,PC,06h32m01.09s,98.0045240,+16d35m07.5s,16.5854170,-1.8680000,5.4230000,2459221.6639460,4.8682357,4.4110000,34450.0000000,,392.3160000,1239.0000000,13.3612000,851.1380000,5250.0000000,,,2021-06-03 22:07:27,2021-10-29 12:59:15
2783.01,302976834,PC,05h33m48.14s,83.4505940,+16d48m38.4s,16.8106670,,,2458487.6454920,2.3046620,3.3130000,20940.0000000,,,,12.3730000,517.4220000,,,,2021-06-03 22:07:27,2021-10-29 12:59:15
2784.01,302766000,PC,05h31m30.83s,82.8784640,+15d46m16.8s,15.7713320,-3.8120000,-6.6520000,2458489.6617340,0.2571432,0.3620000,1940.0000000,7.2094800,1913.5700000,1842.0000000,12.4280000,392.4000000,5784.0000000,4.3800000,1.0900000,2021-06-03 22:07:27,2021-10-29 12:59:15
2785.01,300204369,PC,06h11m15.62s,92.8150980,-41d43m19s,-41.7219450,6.6480000,7.7790000,2459221.3480580,11.5054399,2.4590000,15910.0000000,,32.6456000,665.0000000,13.0990000,,5251.2000000,,,2021-06-03 22:07:27,2021-10-29 12:59:15
2786.01,281987399,PC,05h55m38.07s,88.9086280,+01d10m04.68s,1.1679670,6.8100000,-2.6340000,2459219.9951870,3.7576217,4.4830000,7680.0000000,16.0563000,933.5920000,1539.0000000,13.3318000,716.8890000,5605.0000000,3.8800000,1.8900000,2021-06-03 22:07:27,2021-10-29 12:59:15
2787.01,270677031,PC,05h50m13.14s,87.5547420,-53d19m50.67s,-53.3307420,-2.3420000,1.0950000,2459225.3985490,4.3217742,5.4120000,2490.0000000,12.7319000,813.6700000,1487.0000000,13.4250000,1272.5300000,5139.0000000,,2.5000000,2021-06-03 22:07:28,2021-10-29 12:59:15
2788.01,255756918,PC,06h38m31.47s,99.6311070,-49d26m41.81s,-49.4449460,12.5470000,5.0990000,2459251.6460670,4.0646554,2.8130000,7700.0000000,8.3057700,314.3400000,1173.0000000,13.4177000,587.3950000,5647.0000000,4.5000000,0.9300000,2021-06-03 22:07:28,2021-10-29 12:59:15
2789.01,251209368,PC,06h21m54.08s,95.4753200,-04d19m17.56s,-4.3215440,-7.7370000,-3.8600000,2459209.0222230,3.0071496,4.4610000,3310.0000000,8.0559800,1939.8100000,1848.0000000,13.0632000,766.0710000,5906.0000000,4.1400000,1.4500000,2021-06-03 22:07:28,2021-10-29 12:59:15
279.01,122613513,PC,02h44m45.23s,41.1884500,-32d12m39.75s,-32.2110430,-8.9080000,-31.4770000,2459168.4297620,11.4707838,3.6980000,1575.0000000,1.8659900,30.2417000,653.0000000,10.5012000,74.3761000,4140.0000000,4.4633200,0.7300000,2019-05-17 18:40:33,2021-10-29 12:59:15
2790.01,247518629,PC,05h43m52.13s,85.9672160,+16d21m36.23s,16.3600630,0.8770000,-1.7630000,2458487.5015570,2.3341042,3.7390000,10560.0000000,20.0246000,3657.2900000,2166.0000000,12.2730000,832.5810000,6901.0000000,4.0400000,1.9300000,2021-06-03 22:07:28,2021-10-29 12:59:15
2791.01,237406657,PC,06h24m41.5s,96.1729150,-36d55m45.22s,-36.9292280,-3.8440000,7.9480000,2458515.6181180,3.7482756,4.9890000,5010.0000000,14.0065000,2004.6400000,1864.0000000,12.7587000,1148.8000000,6425.0000000,3.9400000,2.0200000,2021-06-03 22:07:28,2021-10-29 12:59:15
2792.01,237362186,PC,06h20m26.57s,95.1106930,-38d10m22.62s,-38.1729500,-0.4560000,20.1560000,2459213.9988620,7.1185659,1.7340000,3920.0000000,12.5411000,52.4926000,749.0000000,12.3337000,777.6730000,5945.0000000,3.9200000,1.9000000,2021-06-03 22:07:28,2021-10-29 12:59:15
2793.01,235077268,PC,05h45m53.71s,86.4738050,-46d56m37s,-46.9436100,15.4840000,9.9440000,2459227.0716770,0.3559702,0.5230000,2320.0000000,6.2334700,2541.0800000,1977.0000000,13.2886000,618.2740000,5562.0000000,4.3600000,1.0800000,2021-06-03 22:07:28,2021-10-29 12:59:15
2794.01,232139628,PC,06h02m30.51s,90.6271380,+04d09m01.18s,4.1503270,4.9900000,-8.8360000,2459222.3297580,4.7654865,4.4300000,6120.0000000,14.4410000,806.1420000,1484.0000000,13.0577000,809.1800000,6151.0000000,3.9700000,1.8500000,2021-06-03 22:07:28,2021-10-29 12:59:15
2795.01,232052748,PC,06h29m28.31s,97.3679710,-46d10m37.87s,-46.1771850,-3.0230000,-1.7710000,2459225.0092110,3.6337247,1.7630000,15330.0000000,11.4562000,122.8620000,927.0000000,13.4809000,517.4650000,5325.0000000,4.5100000,0.8800000,2021-06-03 22:07:29,2021-10-29 12:59:15
2796.01,220076110,PC,05h36m36.65s,84.1527190,+00d53m46.6s,0.8962790,2.6400000,2.6290000,2459189.9779400,4.8084980,1.4050000,11010.0000000,15.0839000,67.1926000,797.0000000,11.9160000,350.3430000,5449.5000000,4.1300000,1.3800000,2021-06-03 22:07:29,2021-10-29 12:59:15
2797.01,206897186,PC,06h28m45.08s,97.1878290,+07d41m57.16s,7.6992120,-3.2790000,-2.4880000,2459225.1279620,4.2380604,3.3850000,13070.0000000,13.0206000,463.4850000,1292.0000000,13.1940000,642.9110000,5798.0000000,4.3500000,1.1300000,2021-06-03 22:07:29,2021-10-29 12:59:15
2798.01,160347548,PC,06h05m44.98s,91.4374080,-33d11m15.06s,-33.1875160,-2.7650000,0.0910000,2459221.1678530,3.9944740,4.4360000,14090.0000000,18.9963000,896.5980000,1524.0000000,12.8054000,836.5010000,5931.0000000,4.0600000,1.6100000,2021-06-03 22:07:29,2021-11-22 12:01:46
2799.01,156887426,PC,06h36m02.72s,99.0113370,-45d16m50.1s,-45.2805830,6.6440000,14.4850000,2459227.3284180,1.4367914,2.1780000,23180.0000000,16.9266000,1530.8800000,1742.0000000,13.1811000,651.9790000,5873.0000000,4.4000000,1.0700000,2021-06-03 22:07:29,2021-10-29 12:59:15
280.01,42054565,PC,01h36m40.41s,24.1683880,-36d24m50.44s,-36.4140110,-55.9230000,-81.7790000,2458383.4886090,10.1843061,1.7293131,839.9896915,2.4497061,59.4579710,708.2266596,9.9955000,99.6600000,5454.0000000,4.5910400,0.7826810,2018-12-11 21:32:33,2021-10-29 12:59:15
2800.01,147804034,PC,06h34m28.29s,98.6178560,-41d08m51.83s,-41.1477310,49.5920000,23.7790000,2459218.1779750,7.7538288,3.4540000,6560.0000000,9.7807000,127.9670000,937.0000000,12.1800000,386.7100000,5504.0000000,,1.1700000,2021-06-03 22:07:29,2021-10-29 12:59:15
2801.01,140287227,PC,05h42m00.02s,85.5000780,-31d52m23.47s,-31.8731860,8.3550000,0.8020000,2459221.4261390,5.4139736,2.9520000,8400.0000000,15.5249000,179.7360000,1020.0000000,13.4242000,,5425.0000000,,1.7100000,2021-06-03 22:07:29,2021-10-29 12:59:15
2802.01,139444326,PC,05h22m55.48s,80.7311860,-21d57m20.47s,-21.9556870,0.8950000,4.5170000,2459195.4054410,3.5266608,2.1050000,1320.0000000,5.7947900,312.3090000,1171.0000000,11.5260000,441.9890000,5668.0000000,4.3500000,1.5800000,2021-06-03 22:07:30,2021-10-29 12:59:15
2803.01,124379043,PC,06h12m27.54s,93.1147400,-23d29m32.99s,-23.4924960,0.7900000,11.8770000,2459227.3086650,1.9622920,2.9350000,20910.0000000,17.4523000,2085.5900000,1882.0000000,12.0753000,494.8180000,6384.0000000,4.4100000,1.1600000,2021-06-03 22:07:30,2021-12-03 12:01:51
2804.01,44764338,PC,09h45m40.53s,146.4188890,-38d53m14.5s,-38.8873610,-105.0340000,28.2550000,2459304.3022350,4.8033954,0.5620000,780.0000000,5.4472600,25.1803000,624.0000000,8.9118000,129.5250000,5913.9000000,4.1200000,1.5100000,2021-06-03 22:37:58,2021-10-29 12:59:15
2805.01,5024743,FP,09h28m25.73s,142.1071980,-38d56m50.57s,-38.9473810,-11.2670000,7.3820000,2459293.0069400,12.4508561,5.7310000,1540.0000000,13.0431000,4110.8200000,2230.0000000,10.1015000,571.2040000,8469.0000000,3.9600000,2.5100000,2021-06-03 22:37:58,2021-10-29 12:59:15
2806.01,193220940,PC,10h31m41.15s,157.9214390,-24d13m29.4s,-24.2248320,19.5570000,-22.5810000,2459298.6192790,11.4045112,3.9470000,760.0000000,4.0961000,161.0740000,992.0000000,10.0524000,240.3590000,6334.6000000,4.2000000,1.4700000,2021-06-03 22:37:58,2021-10-29 12:59:15
2807.01,11936042,PC,09h44m27.49s,146.1145580,-35d06m16.52s,-35.1045890,0.0320000,-34.7360000,2459298.4846260,3.9919239,2.7680000,450.0000000,2.4317000,431.1480000,1269.0000000,9.6854000,130.4090000,5645.0000000,4.3200000,1.1400000,2021-06-03 22:37:58,2021-10-29 12:59:15
